Time,0.0-8192.0,10.0(8.9-11.22),13.0(11.58-14.59),16.0(14.25-17.95),20.0(17.81-22.44),25.0(22.27-28.06),32.0(28.5-35.91),40.0(35.63-44.89),51.0(45.43-57.24),64.0(57.01-71.83),81.0(72.16-90.91),102.0(90.87-114.49),128.0(114.03-143.67),161.0(143.43-180.71),203.0(180.85-227.85),256.0(228.07-287.35),323.0(287.76-362.55),406.0(361.7-455.71),512.0(456.14-574.7),645.0(574.62-723.98),813.0(724.3-912.56),1024.0(912.28-1149.4),1290.0(1149.25-1447.97),1625.0(1447.71-1824.0),2048.0(1824.56-2298.8),2580.0(2298.51-2895.95),3251.0(2896.31-3649.12),4096.0(3649.12-4597.6),5161.0(4597.92-5793.02),6502.0(5792.62-7298.24),50.0(8.9-100.0),500.0(100.0-1000.0),5000.0(1000.0-8192.0)
01-Aug-07 00:11:07,108.13499999999999,83.2321875,77.78656250000002,76.6515625,76.05031250000002,77.30374999999998,78.7875,80.055,80.87843750000002,80.11250000000001,80.31187500000003,80.81625,81.9178125,82.78781249999999,83.47312500000001,84.07343750000003,84.50312500000003,84.8290625,85.37187500000002,84.85218749999999,85.24093749999999,85.75531249999999,85.4778125,84.86093749999998,83.35000000000002,83.66875000000003,84.07562499999999,83.6159375,82.67500000000001,84.76968749999999,90.16468749999997,94.14499999999997,93.94906250000003
01-Aug-07 00:45:00,108.6384375,84.463125,79.03406249999999,77.63218749999999,76.14781249999999,77.1590625,78.6578125,80.61906249999998,81.5946875,80.73125,80.99406250000001,81.63687499999999,82.844375,83.73937500000002,84.36156250000002,84.90624999999999,85.363125,85.7146875,86.27906250000001,85.78187500000001,86.25406249999999,86.86156250000002,86.64500000000002,86.01937499999998,84.46656249999998,84.77625,85.18437499999997,84.63625,83.55906250000002,85.620625,90.85281249999998,95.05937499999999,95.0034375
01-Aug-07 01:18:52,108.2790625,83.03812500000001,78.3421875,77.7553125,76.6640625,77.88468749999998,79.773125,81.4546875,81.92687500000001,81.2471875,81.77343750000003,82.47749999999999,83.69125,84.71781250000004,85.29468750000001,85.856875,86.21250000000002,86.46156249999999,86.93781249999999,86.41406249999997,86.88718749999998,87.50906249999998,87.30968750000002,86.64968750000001,85.0528125,85.3953125,85.80218749999999,85.16156250000002,84.0290625,86.09343749999996,90.98281250000001,95.83562500000001,95.5859375
01-Aug-07 01:52:46,104.02593750000003,71.10968749999999,72.7803125,74.4803125,76.533125,78.00499999999997,79.80093749999999,80.59187499999999,81.12562499999999,81.41249999999998,82.03843750000001,82.75375,83.955,84.87593749999999,85.46999999999998,85.96031250000003,86.35625,86.63718750000001,87.07875,86.58999999999999,87.03531249999999,87.64281250000002,87.4578125,86.77437499999998,85.1803125,85.50062499999999,85.94187499999997,85.28718750000003,84.14874999999998,86.22187500000001,89.53124999999997,95.99687499999997,95.71156249999997
01-Aug-07 02:26:40,105.14031249999998,74.275,74.56312499999997,75.163125,76.48562500000001,78.109375,79.70749999999998,80.59468750000002,81.1746875,81.4428125,81.9484375,82.76406250000001,83.94343750000002,84.83812499999998,85.43406250000001,85.89468750000003,86.248125,86.49031250000002,86.95281250000001,86.41875000000003,86.818125,87.3796875,87.18781249999998,86.54156250000001,84.98125000000003,85.27156250000002,85.72000000000001,85.14375,83.9925,86.06156250000001,89.67250000000001,95.8809375,95.500625
01-Aug-07 03:00:33,106.40937499999998,77.78593749999999,76.3090625,75.49625000000002,76.72187500000001,78.7971875,79.33250000000001,79.95312499999999,80.81187499999999,81.29562499999999,81.898125,82.61937499999999,83.838125,84.7184375,85.3121875,85.746875,86.083125,86.3309375,86.8246875,86.30124999999997,86.63656250000003,87.18624999999999,86.98093749999998,86.36625,84.76406250000002,85.07875,85.51218749999998,84.9378125,83.81062500000002,85.871875,89.87437499999999,95.73624999999998,95.30531250000001
01-Aug-07 03:34:27,105.6009375,75.36031249999999,72.7275,72.49093749999997,75.7046875,77.24937499999999,77.94406249999999,79.13312499999999,80.3040625,80.82156250000001,81.5890625,82.57187500000002,83.78843750000001,84.6153125,85.14062499999999,85.64375,86.0203125,86.2790625,86.75874999999999,86.24312499999999,86.64593749999999,87.179375,86.99218750000001,86.40281250000001,84.8190625,85.12718750000002,85.54718749999999,84.9809375,83.84124999999999,85.91531250000003,88.8625,95.6721875,95.336875
01-Aug-07 04:08:21,105.58312500000001,75.19812499999998,71.8603125,71.86343749999999,73.5221875,76.02281250000003,76.95468749999999,78.95312499999999,79.83968749999998,80.485,81.47968750000001,82.31281249999999,83.64343750000002,84.50999999999998,85.09500000000001,85.5903125,85.96718750000001,86.20343749999999,86.69812499999999,86.15281250000001,86.50531250000002,87.02312500000001,86.81281249999998,86.22343749999999,84.6653125,84.95312500000001,85.35343750000001,84.801875,83.6909375,85.76718749999999,88.37500000000001,95.58156249999999,95.16937500000002
01-Aug-07 04:42:21,104.55781249999998,72.804375,71.20031250000001,71.591875,73.74437499999998,75.94406249999999,76.99625,79.5740625,80.24906250000001,80.51125,81.263125,81.92875000000002,83.55906249999998,84.4840625,84.82375,85.32437499999997,85.65000000000002,85.92125,86.4246875,85.90593750000001,86.1915625,86.66406250000001,86.4540625,85.82937499999998,84.27312500000001,84.5546875,84.9775,84.43843749999998,83.3778125,85.45781249999997,88.3146875,95.3265625,94.8075
01-Aug-07 05:16:12,104.00937499999999,71.00124999999998,70.68781249999999,71.04968749999999,73.09687500000001,75.45562499999998,77.35906249999998,80.39812499999998,80.2615625,80.07218750000001,81.07531249999998,81.87468750000001,83.164375,84.1478125,84.60843750000001,85.0659375,85.51124999999999,85.82968749999999,86.36281249999998,85.84375,86.2025,86.73562499999998,86.52999999999999,85.89343749999999,84.3296875,84.6340625,85.05093749999999,84.485625,83.43062499999999,85.52781250000002,88.2246875,95.19437500000001,94.87531250000002
